Current_Semester,GPA_Cumulative,Total_Credits,Credits_Completed,Credits_Remaining,Completion_Rate,Average_Credits_Per_Semester,Remaining_To_OJT,Failed_Courses,Retake_Count,Missing_Prerequisite_Courses,Academic_Warning_Count,Suspension_Count,Planned_OJT_Semester,OJT_Credit_Gap,OJT_Credit_Progress,OJT_Semester_Gap,Required_Average_Credits_Per_Semester,Credit_Completion_Efficiency,Student_Profile_AtRisk,Student_Profile_Average,Student_Profile_Critical,Student_Profile_Excellent,Student_Profile_Good,Student_Profile_LateStarter,Student_Profile_Recovery,Credit_Progress_Category_Advanced,Credit_Progress_Category_Developing,Credit_Progress_Category_Early,Credit_Progress_Category_Near_Completion,OJT_Eligibility_Gap_Category_Eligible,OJT_Eligibility_Gap_Category_Far_From_Eligible,OJT_Eligibility_Gap_Category_Moderate_Gap,OJT_Eligibility_Gap_Category_Near_Eligible,OJT_Planning_Status_Approaching_OJT,OJT_Planning_Status_Long_Term_Planning,OJT_Planning_Status_Moderate_Planning_Gap,OJT_Planning_Status_OJT_Ready_Stage
0.43519254029342985,0.3728224161119717,0.0,0.9985757130882624,-0.9985757130882622,0.9985781905915084,1.1628273098371518,-1.1483669275386763,-1.0528053392020156,-1.2222852797822923,0.026542531988347228,-0.6957168678146217,-0.3544520125108769,0.9855130736222629,-1.1483669275386763,1.148366927538676,0.14915064590151872,-1.2538164047446205,0.3814337059837644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.634896304024456,-0.06349829908325565,0.0,1.1841018191168486,-1.1841018191168484,1.184252984989014,-0.9602359337795219,-1.1886654528852512,-0.4959864370721646,-0.7067706109580442,0.026542531988347228,0.6010526900877488,-0.3544520125108769,2.081440873035399,-1.1886654528852512,1.1886654528852512,-0.7092703377043441,-1.299127064183334,-2.2859348673435744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.3643631053031093,0.39619674014028766,0.0,-1.0793166744319027,1.079316674431903,-1.0794656114544332,1.8934361183692048,1.108350491869527,-0.4959864370721646,-0.19125594213379607,-0.9750624487040023,-0.6957168678146217,-0.3544520125108769,-0.1104147257908731,1.108350491869527,-1.1083504918695273,1.8659926131132443,-0.007773270180008503,0.3814337059837644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.16465934157208317,0.03779043837277926,0.0,0.10805040415104882,-0.10805040415104855,0.10805159875695024,0.7115689280967654,-0.1812023192208748,-0.4959864370721646,-0.19125594213379607,-0.9750624487040023,-0.6957168678146217,-0.3544520125108769,-0.1104147257908731,-0.1812023192208748,0.18120231922087465,0.14915064590151872,-0.1663605782155046,0.3814337059837644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.43519254029342985,-0.3050329807091856,0.0,0.293576510179635,-0.2935765101796347,0.2937263931544557,-0.470298262175674,-0.3826949459537501,0.6176513671875371,0.8397733955147002,0.026542531988347228,0.6010526900877488,-0.3544520125108769,0.9855130736222629,-0.3826949459537501,0.3826949459537499,0.14915064590151872,-0.3929138754090704,0.3814337059837644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.035044422158943,-0.09466406445434336,0.0,1.2954174827340004,-1.2954174827340001,1.2955688089683337,0.3161806317147122,-1.1886654528852512,0.06083246505768625,-0.7067706109580442,0.026542531988347228,-0.6957168678146217,-0.3544520125108769,-0.1104147257908731,-1.1886654528852512,1.1886654528852512,-1.5676913213102068,-1.299127064183334,0.3814337059837644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.035044422158943,-0.2972415393664132,0.0,1.0356809342939797,-1.0356809342939794,1.0355350441526425,-0.18235243763656983,-1.1886654528852512,0.6176513671875371,0.8397733955147002,-0.9750624487040023,-0.6957168678146217,-0.3544520125108769,-0.1104147257908731,-1.1886654528852512,1.1886654528852512,-1.5676913213102068,-1.299127064183334,-2.2859348673435744,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.3643631053031093,0.22478503059930557,0.0,-1.264842780460489,1.2648427804604891,-1.2646951425560211,0.8190113999397145,1.3098431186024024,-1.0528053392020156,-1.2222852797822923,0.026542531988347228,-0.6957168678146217,-0.3544520125108769,-1.206342525204009,1.3098431186024024,-1.3098431186024024,1.0075716295073815,0.5740155970130687,0.3814337059837644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.035044422158943,0.08453908642941049,0.0,1.4438383675568693,-1.443838367556869,1.4438414865087876,0.6041264562538163,-1.1886654528852512,-0.4959864370721646,-0.19125594213379607,0.026542531988347228,-0.6957168678146217,-0.3544520125108769,-0.1104147257908731,-1.1886654528852512,1.1886654528852512,-1.5676913213102068,-1.299127064183334,0.3814337059837644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.3643631053031093,-0.6946050478477818,0.0,-1.6358949925176611,1.6358949925176614,-1.6360447313510322,-1.3298380369192662,1.7128283720681532,-0.4959864370721646,-0.19125594213379607,0.026542531988347228,0.6010526900877488,-0.3544520125108769,-1.206342525204009,1.7128283720681532,-1.7128283720681532,1.0075716295073815,0.8757845888748983,0.3814337059837644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.43519254029342985,0.24036791328484908,0.0,0.6646287222368074,-0.664628722236807,0.6646307186535492,0.38924151256791834,-0.7856801994195006,-1.0528053392020156,-0.19125594213379607,0.026542531988347228,-0.6957168678146217,-0.3544520125108769,-0.1104147257908731,-0.7856801994195006,0.7856801994195005,-0.7092703377043441,-0.3929138754090704,0.3814337059837644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.16465934157208317,-1.2010487351279562,0.0,-0.5227383563461442,0.5227383563461444,-0.5228864915578344,-1.1149530932333682,0.5038726116709012,0.6176513671875371,0.3242587266904521,2.029752493373046,1.8978222479901192,-0.3544520125108769,-0.1104147257908731,0.5038726116709012,-0.5038726116709014,0.14915064590151872,0.6039206322426193,0.3814337059837644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.035044422158943,1.1597579917319363,0.0,1.2212070403225659,-1.2212070403225657,1.221209838550148,0.17435656888202025,-1.1886654528852512,-1.0528053392020156,-0.19125594213379607,-0.9750624487040023,-0.6957168678146217,-0.3544520125108769,-0.1104147257908731,-1.1886654528852512,1.1886654528852512,-1.5676913213102068,-1.299127064183334,0.3814337059837644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.43519254029342985,2.0168165394368476,0.0,1.0356809342939797,-1.0356809342939794,1.0355350441526425,1.2487812873115105,-1.1886654528852512,-1.0528053392020156,-1.2222852797822923,-0.9750624487040023,-0.6957168678146217,-0.3544520125108769,-0.1104147257908731,-1.1886654528852512,1.1886654528852512,-0.7092703377043441,-1.299127064183334,0.3814337059837644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.035044422158943,-0.9283482881309393,0.0,0.4048921737967867,-0.40489217379678644,0.4050422171337755,-1.4028989177724716,-0.5035905219934753,1.174470269317388,1.8708027331631965,2.029752493373046,1.8978222479901192,1.9774691224291026,-0.1104147257908731,-0.5035905219934753,0.5035905219934751,-1.5676913213102068,0.2414353567329139,0.3814337059837644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.16465934157208317,-1.232214500499044,0.0,-0.7453696835804475,0.7453696835804479,-0.7455181395164739,-1.7596079242910625,0.7456637637503516,0.6176513671875371,0.8397733955147002,2.029752493373046,1.8978222479901192,-0.3544520125108769,-0.1104147257908731,0.7456637637503516,-0.7456637637503517,0.14915064590151872,0.8757845888748983,0.3814337059837644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.3643631053031093,0.9182233101060064,0.0,-1.1535271168433372,1.1535271168433374,-1.1533793185767014,1.4636662309974087,1.1889475425626772,-0.4959864370721646,-0.7067706109580442,0.026542531988347228,-0.6957168678146217,-0.3544520125108769,-0.1104147257908731,1.1889475425626772,-1.1889475425626774,1.8659926131132443,0.037537389258704666,0.3814337059837644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.16465934157208317,1.1597579917319363,0.0,0.10805040415104882,-0.10805040415104855,0.10805159875695024,0.7115689280967654,-0.1812023192208748,-0.4959864370721646,-0.7067706109580442,0.026542531988347228,-0.6957168678146217,-0.3544520125108769,-1.206342525204009,-0.1812023192208748,0.18120231922087465,-0.7092703377043441,0.9664059077523246,0.3814337059837644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.43519254029342985,-2.455470791314236,0.0,-0.3001070291118408,0.300107029111841,-0.3002548435991948,-1.8455619017654215,0.26208145959145085,2.28810807357709,2.3863174019874442,3.0313574740653957,3.1945918058924896,4.309390257369082,-0.1104147257908731,0.26208145959145085,-0.262081459591451,-0.7092703377043441,1.9632404154040144,0.3814337059837644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.3643631053031093,-0.6478563997911498,0.0,-1.3390532228719234,1.3390532228719236,-1.3390541129742068,0.38924151256791834,1.3904401692955526,0.6176513671875371,-0.19125594213379607,1.0281475126806967,-0.6957168678146217,-0.3544520125108769,-0.1104147257908731,1.3904401692955526,-1.3904401692955526,1.8659926131132443,0.15081403785548758,0.3814337059837644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.16465934157208317,-0.11024694713988757,0.0,-0.18879136549468906,0.18879136549468933,-0.18893901961987503,-0.14797084664682686,0.14118588355172568,0.6176513671875371,-0.19125594213379607,1.0281475126806967,0.6010526900877488,-0.3544520125108769,-0.1104147257908731,0.14118588355172568,-0.14118588355172582,0.14915064590151872,0.19612469729420076,0.3814337059837644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.16465934157208317,-1.2166316178135004,0.0,-0.5969487987575787,0.5969487987575789,-0.5968001986801026,-1.3298380369192662,0.5844696623640513,1.731289171447239,1.3552880643389484,0.026542531988347228,0.6010526900877488,-0.3544520125108769,-0.1104147257908731,0.5844696623640513,-0.5844696623640515,0.14915064590151872,0.6945419511200456,0.3814337059837644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.7645112234375963,-1.9801928694051485,0.0,-1.4874741076947922,1.4874741076947926,-1.4873267905146608,-2.7609717618673475,1.551634270681853,1.731289171447239,1.3552880643389484,3.0313574740653957,3.1945918058924896,4.309390257369082,-0.1104147257908731,1.551634270681853,-1.551634270681853,1.0075716295073815,0.7552582347679214,-3.6196191540081912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.035044422158943,0.9182233101060064,0.0,1.3696279251454349,-1.3696279251454344,1.369482516090602,0.4623023934211244,-1.1886654528852512,-0.4959864370721646,-0.19125594213379607,-0.9750624487040023,-0.6957168678146217,-0.3544520125108769,0.9855130736222629,-1.1886654528852512,1.1886654528852512,-0.7092703377043441,-1.299127064183334,-2.2859348673435744,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.035044422158943,-1.8866955732918853,0.0,0.293576510179635,-0.2935765101796347,0.2937263931544557,-1.6177838614583697,-0.3826949459537501,3.4017458778367917,2.3863174019874442,2.029752493373046,1.8978222479901192,4.309390257369082,-0.1104147257908731,-0.3826949459537501,0.3826949459537499,-1.5676913213102068,0.513299313365193,0.3814337059837644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.035044422158943,0.2559507959703933,0.0,1.1841018191168486,-1.1841018191168484,1.184252984989014,0.10129568802881417,-1.1886654528852512,-0.4959864370721646,-0.7067706109580442,0.026542531988347228,-0.6957168678146217,-0.3544520125108769,0.9855130736222629,-1.1886654528852512,1.1886654528852512,-0.7092703377043441,-1.299127064183334,0.3814337059837644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.035044422158943,1.1052179023325328,0.0,1.4809435887625866,-1.4809435887625861,1.4807983400699216,0.6771873371070225,-1.1886654528852512,-0.4959864370721646,-0.7067706109580442,0.026542531988347228,-0.6957168678146217,-0.3544520125108769,-0.1104147257908731,-1.1886654528852512,1.1886654528852512,-1.5676913213102068,-1.299127064183334,-2.2859348673435744,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.234748185889969,0.7857688072788838,0.0,1.6664696947911726,-1.6664696947911724,1.666473134467427,-1.063380706748753,-1.1886654528852512,-1.0528053392020156,-0.19125594213379607,0.026542531988347228,-0.6957168678146217,-0.3544520125108769,2.081440873035399,-1.1886654528852512,1.1886654528852512,-1.5676913213102068,-1.299127064183334,0.3814337059837644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.3643631053031093,-0.26607577399532545,0.0,-1.78431587734053,1.7843158773405303,-1.784317408891486,-2.1893778116628586,1.8740224734544533,0.06083246505768625,-0.19125594213379607,-0.9750624487040023,0.6010526900877488,-0.3544520125108769,-0.1104147257908731,1.8740224734544533,-1.8740224734544533,1.8659926131132443,0.4226779944877666,0.3814337059837644,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.43519254029342985,-0.21932712593869425,0.0,0.33068173138535223,-0.33068173138535195,0.3306832467155898,-0.38434428470131504,-0.42299347130032516,-0.4959864370721646,0.8397733955147002,1.0281475126806967,0.6010526900877488,-0.3544520125108769,-0.1104147257908731,-0.42299347130032516,0.422993471300325,-0.7092703377043441,0.4226779944877666,0.3814337059837644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.43519254029342985,-0.26607577399532545,0.0,0.33068173138535223,-0.33068173138535195,0.3306832467155898,-0.38434428470131504,-0.42299347130032516,0.06083246505768625,-0.19125594213379607,-0.9750624487040023,0.6010526900877488,-0.3544520125108769,0.9855130736222629,-0.42299347130032516,0.422993471300325,0.14915064590151872,-0.4382245348477836,0.3814337059837644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.035044422158943,-0.5933163103917461,0.0,0.9243652706768279,-0.9243652706768277,0.9242192201733228,-0.3972373813224679,-1.0677698768455262,0.06083246505768625,-0.19125594213379607,1.0281475126806967,0.6010526900877488,-0.3544520125108769,0.9855130736222629,-1.0677698768455262,1.067769876845526,-0.7092703377043441,-1.0272631075510548,-2.2859348673435744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.7645112234375963,0.8792661033921463,0.0,-0.41142269272899246,0.41142269272899273,-0.41157066757851457,1.3906053501442026,0.382977035631176,-0.4959864370721646,-0.19125594213379607,-0.9750624487040023,-0.6957168678146217,-0.3544520125108769,-1.206342525204009,0.382977035631176,-0.3829770356311762,0.14915064590151872,0.46798865392647976,0.3814337059837644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.035044422158943,2.0168165394368476,0.0,1.406733146351152,-1.4067331463511517,1.4068846329476534,0.5310655754006103,-1.1886654528852512,-1.0528053392020156,-1.2222852797822923,-0.9750624487040023,-0.6957168678146217,-0.3544520125108769,0.9855130736222629,-1.1886654528852512,1.1886654528852512,-0.7092703377043441,-1.299127064183334,0.3814337059837644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.634896304024456,2.164853924949514,0.0,1.592259252379738,-1.5922592523797379,1.5921141640492416,-0.28549721060580174,-1.1886654528852512,-1.0528053392020156,-1.2222852797822923,-0.9750624487040023,-0.6957168678146217,-0.3544520125108769,2.081440873035399,-1.1886654528852512,1.1886654528852512,-0.7092703377043441,-1.299127064183334,-0.9522505806808526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.43519254029342985,-0.6868136065050093,0.0,0.5904182798253729,-0.5904182798253726,0.5902717482353634,0.21733355761920048,-0.7050831487263506,0.6176513671875371,-0.19125594213379607,0.026542531988347228,-0.6957168678146217,-0.3544520125108769,0.9855130736222629,-0.7050831487263506,0.7050831487263504,0.14915064590151872,-0.7553991509187757,0.3814337059837644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.16465934157208317,-0.8036852266465884,0.0,-0.48563313514042694,0.4856331351404272,-0.48548437470078276,-1.0075106213904192,0.4635740863243262,0.06083246505768625,0.3242587266904521,0.026542531988347228,-0.6957168678146217,-0.3544520125108769,-1.206342525204009,0.4635740863243262,-0.4635740863243263,-0.7092703377043441,2.416347009791146,0.3814337059837644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.7645112234375963,2.1492710422639703,0.0,-0.3001070291118408,0.300107029111841,-0.3002548435991948,1.8203752375159987,0.26208145959145085,-1.0528053392020156,-1.2222852797822923,-0.9750624487040023,-0.6957168678146217,-0.3544520125108769,-1.206342525204009,0.26208145959145085,-0.262081459591451,0.14915064590151872,0.33205667561034025,0.3814337059837644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.43519254029342985,-0.6712307238194658,0.0,0.7388391646482418,-0.7388391646482415,0.7389896890717348,0.5611494675166362,-0.8662772501126508,-0.4959864370721646,-0.19125594213379607,0.026542531988347228,-0.6957168678146217,-0.3544520125108769,-0.1104147257908731,-0.8662772501126508,0.8662772501126507,-0.7092703377043441,-0.5741565131639231,0.3814337059837644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.035044422158943,0.2559507959703933,0.0,1.1098913767054142,-1.109891376705414,1.1098940145708283,-0.04052837480387783,-1.1886654528852512,-1.0528053392020156,-0.7067706109580442,-0.9750624487040023,-0.6957168678146217,-0.3544520125108769,0.9855130736222629,-1.1886654528852512,1.1886654528852512,-0.7092703377043441,-1.299127064183334,0.3814337059837644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.43519254029342985,-0.5855248690489744,0.0,0.5904182798253729,-0.5904182798253726,0.5902717482353634,0.21733355761920048,-0.7050831487263506,0.06083246505768625,-0.19125594213379607,0.026542531988347228,0.6010526900877488,-0.3544520125108769,0.9855130736222629,-0.7050831487263506,0.7050831487263504,0.14915064590151872,-0.7553991509187757,0.3814337059837644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
